index,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,roll,pitch,yaw,label
53709,-3,-2,-14,0,8,-11,-5,-3,0.936035,-0.232422,0.216797,-5.375,-2.5625,-2.3125,63,15,160,X
53811,-3,-2,-14,0,8,-11,-5,-3,0.936035,-0.232422,0.216797,-5.375,-2.5625,-2.3125,63,15,160,X
51001,-3,-2,-4,-4,-8,-2,-6,-25,0.82666,-0.396973,0.397949,3.0,-3.4375,0.625,67,33,15,N
51205,-3,-2,-4,-4,-8,-2,-6,-25,0.82666,-0.396973,0.397949,3.0,-3.4375,0.625,67,33,15,N
51050,-3,-2,-4,1,-5,-2,1,2,0.832031,-0.410156,0.396973,-2.25,-0.9375,-3.125,65,33,15,N
51254,-3,-2,-4,1,-5,-2,1,2,0.832031,-0.410156,0.396973,-2.25,-0.9375,-3.125,65,33,15,N
35495,-3,-2,-3,-10,-9,-9,-25,-7,0.681152,-0.54248,0.490723,0.0,-1.75,0.125,65,46,127,F
35546,-3,-2,-3,-10,-9,-9,-25,-7,0.681152,-0.54248,0.490723,0.0,-1.75,0.125,65,46,127,F
48559,-3,-2,-2,4,0,2,-29,-3,0.953125,-0.164062,0.197754,-0.6875,0.5,0.5,67,14,50,D
48610,-3,-2,-2,4,0,2,-29,-3,0.953125,-0.164062,0.197754,-0.6875,0.5,0.5,67,14,50,D
53717,-3,-2,-1,5,9,-1,-11,-29,0.950195,-0.218262,0.183105,12.0625,-4.375,0.5625,62,16,161,X
53819,-3,-2,-1,5,9,-1,-11,-29,0.950195,-0.218262,0.183105,12.0625,-4.375,0.5625,62,16,161,X
48568,-3,-2,0,-4,-2,-29,-42,-10,0.943848,-0.18457,0.205078,2.3125,-1.4375,1.375,67,14,49,D
48619,-3,-2,0,-4,-2,-29,-42,-10,0.943848,-0.18457,0.205078,2.3125,-1.4375,1.375,67,14,49,D
4758,-3,-2,2,-30,-7,-9,-2,-1,0.802246,-0.450684,0.399902,5.6875,-7.875,-2.0625,66,36,32,S
4860,-3,-2,2,-30,-7,-9,-2,-1,0.802246,-0.450684,0.399902,5.6875,-7.875,-2.0625,66,36,32,S
48575,-3,-1,-22,-25,-1,-3,-2,2,0.946289,-0.164551,0.188477,0.1875,-1.6875,0.6875,67,14,49,D
48626,-3,-1,-22,-25,-1,-3,-2,2,0.946289,-0.164551,0.188477,0.1875,-1.6875,0.6875,67,14,49,D
51031,-3,-1,-8,-3,-6,-14,-6,4,0.815918,-0.393066,0.36377,1.0,-3.125,-4.875,65,33,15,N
51235,-3,-1,-8,-3,-6,-14,-6,4,0.815918,-0.393066,0.36377,1.0,-3.125,-4.875,65,33,15,N
41820,-3,-1,-1,-2,-1,-3,-1,-1,0.696289,-0.546875,0.485352,0.3125,-0.0625,-0.0625,65,46,143,E
42075,-3,-1,-1,-2,-1,-3,-1,-1,0.696289,-0.546875,0.485352,0.3125,-0.0625,-0.0625,65,46,143,E
53804,-3,-1,1,2,2,5,13,1,0.946289,-0.222656,0.172363,-1.6875,-0.5625,-2.3125,63,15,162,X
53906,-3,-1,1,2,2,5,13,1,0.946289,-0.222656,0.172363,-1.6875,-0.5625,-2.3125,63,15,162,X
48578,-3,-1,9,11,0,1,31,7,0.953125,-0.198242,0.199707,-0.5,-0.125,0.0,67,14,49,D
48629,-3,-1,9,11,0,1,31,7,0.953125,-0.198242,0.199707,-0.5,-0.125,0.0,67,14,49,D
41829,-3,-1,13,4,-9,-23,18,-13,0.756348,-0.51123,0.498535,-4.5,-10.3125,-14.875,65,45,143,E
42084,-3,-1,13,4,-9,-23,18,-13,0.756348,-0.51123,0.498535,-4.5,-10.3125,-14.875,65,45,143,E
34429,-3,-1,17,0,-16,-16,-7,-1,0.775879,-0.233398,0.544922,4.75,-3.8125,-3.875,77,35,90,B
34480,-3,-1,17,0,-16,-16,-7,-1,0.775879,-0.233398,0.544922,4.75,-3.8125,-3.875,77,35,90,B
53794,-3,0,-6,1,1,0,0,-1,0.946289,-0.203125,0.171387,4.9375,-2.5625,1.625,63,15,162,X
53896,-3,0,-6,1,1,0,0,-1,0.946289,-0.203125,0.171387,4.9375,-2.5625,1.625,63,15,162,X
41823,-3,0,0,-2,0,21,6,9,0.688477,-0.530273,0.501465,1.4375,3.8125,-3.125,66,47,143,E
42078,-3,0,0,-2,0,21,6,9,0.688477,-0.530273,0.501465,1.4375,3.8125,-3.125,66,47,143,E
48593,-3,0,0,1,3,1,3,-3,0.942871,-0.179199,0.191895,8.375,-2.4375,2.5,67,14,50,D
48644,-3,0,0,1,3,1,3,-3,0.942871,-0.179199,0.191895,8.375,-2.4375,2.5,67,14,50,D
53803,-3,0,8,5,3,-13,-7,-4,0.941406,-0.234375,0.185547,1.125,-0.875,-1.3125,63,15,162,X
53905,-3,0,8,5,3,-13,-7,-4,0.941406,-0.234375,0.185547,1.125,-0.875,-1.3125,63,15,162,X
48596,-3,1,3,0,0,-2,-9,-2,0.944824,-0.20752,0.209473,0.75,-0.625,-4.1875,67,14,50,D
48647,-3,1,3,0,0,-2,-9,-2,0.944824,-0.20752,0.209473,0.75,-0.625,-4.1875,67,14,50,D
48590,-3,1,12,8,-2,-66,-2,1,0.953613,-0.175293,0.18457,-1.625,-2.25,-2.0,67,14,49,D
48641,-3,1,12,8,-2,-66,-2,1,0.953613,-0.175293,0.18457,-1.625,-2.25,-2.0,67,14,49,D
53714,-3,1,13,12,3,1,-7,1,0.955566,-0.186523,0.141113,3.6875,-3.125,3.0625,62,16,161,X
53816,-3,1,13,12,3,1,-7,1,0.955566,-0.186523,0.141113,3.6875,-3.125,3.0625,62,16,161,X
41797,-3,2,4,-21,2,-7,12,-5,0.745117,-0.500977,0.455078,-0.75,0.6875,0.3125,65,41,143,E
42052,-3,2,4,-21,2,-7,12,-5,0.745117,-0.500977,0.455078,-0.75,0.6875,0.3125,65,41,143,E
53707,-3,2,4,0,-5,-6,-15,0,0.976562,-0.164551,0.172363,-1.4375,-9.75,-8.5,63,16,160,X
53809,-3,2,4,0,-5,-6,-15,0,0.976562,-0.164551,0.172363,-1.4375,-9.75,-8.5,63,16,160,X
41816,-3,4,6,30,1,-2,1,8,0.746094,-0.515137,0.451172,0.3125,-0.125,-0.125,65,41,143,E
42071,-3,4,6,30,1,-2,1,8,0.746094,-0.515137,0.451172,0.3125,-0.125,-0.125,65,41,143,E
7062,-3,5,33,5,-1,-36,-11,-2,0.477051,-0.612793,0.662598,0.4375,0.125,-0.75,68,62,3,Q
58674,-3,5,33,5,-1,-36,-11,-2,0.477051,-0.612793,0.662598,0.4375,0.125,-0.75,68,62,3,Q
6988,-3,16,0,-2,-1,-2,0,-5,0.450195,-0.635254,0.676758,1.5625,-1.25,-0.875,68,64,2,Q
58600,-3,16,0,-2,-1,-2,0,-5,0.450195,-0.635254,0.676758,1.5625,-1.25,-0.875,68,64,2,Q
34457,-3,17,-25,0,-7,-12,10,1,0.815918,-0.198242,0.516113,-0.6875,0.6875,0.3125,79,32,90,B
34508,-3,17,-25,0,-7,-12,10,1,0.815918,-0.198242,0.516113,-0.6875,0.6875,0.3125,79,32,90,B
7178,-3,17,7,-5,2,-3,-3,-2,0.475098,-0.623047,0.65332,0.6875,-0.125,-1.5,68,62,4,Q
58790,-3,17,7,-5,2,-3,-3,-2,0.475098,-0.623047,0.65332,0.6875,-0.125,-1.5,68,62,4,Q
30157,-3,29,0,3,-8,-15,12,-19,0.82373,-0.372559,0.420898,-1.625,1.0625,3.0,69,34,99,L
30208,-3,29,0,3,-8,-15,12,-19,0.82373,-0.372559,0.420898,-1.625,1.0625,3.0,69,34,99,L
7052,-2,-80,-10,-42,-12,3,6,5,0.474121,-0.625488,0.666016,-0.5625,1.1875,0.5,68,62,3,Q
58664,-2,-80,-10,-42,-12,3,6,5,0.474121,-0.625488,0.666016,-0.5625,1.1875,0.5,68,62,3,Q
7091,-2,-25,-3,-3,-1,-1,-2,-9,0.439453,-0.617676,0.691406,5.1875,-4.9375,2.875,68,64,3,Q
58703,-2,-25,-3,-3,-1,-1,-2,-9,0.439453,-0.617676,0.691406,5.1875,-4.9375,2.875,68,64,3,Q
30185,-2,-22,-14,7,2,4,5,-34,0.828125,-0.376465,0.425781,-0.125,-0.375,1.3125,69,34,99,L
30236,-2,-22,-14,7,2,4,5,-34,0.828125,-0.376465,0.425781,-0.125,-0.375,1.3125,69,34,99,L
6941,-2,-20,-14,-2,-1,-2,3,4,0.460449,-0.616211,0.677246,1.9375,-1.0,0.875,68,63,1,Q
58553,-2,-20,-14,-2,-1,-2,3,4,0.460449,-0.616211,0.677246,1.9375,-1.0,0.875,68,63,1,Q
51033,-2,-13,-15,0,3,-5,-4,0,0.821289,-0.409668,0.383301,2.875,-2.4375,4.8125,65,33,16,N
51237,-2,-13,-15,0,3,-5,-4,0,0.821289,-0.409668,0.383301,2.875,-2.4375,4.8125,65,33,16,N
50689,-2,-12,-18,-10,-3,-1,-12,-27,0.853516,-0.425293,0.313965,4.0625,-2.0625,-0.25,63,31,176,L
50740,-2,-12,-18,-10,-3,-1,-12,-27,0.853516,-0.425293,0.313965,4.0625,-2.0625,-0.25,63,31,176,L
35967,-2,-10,-4,-2,-2,-29,-31,-3,0.717773,-0.309082,0.594727,-1.3125,4.1875,1.625,76,40,116,H
36018,-2,-10,-4,-2,-2,-29,-31,-3,0.717773,-0.309082,0.594727,-1.3125,4.1875,1.625,76,40,116,H
6937,-2,-8,-8,-3,-11,-14,-11,-62,0.463379,-0.615723,0.673828,0.0,0.0,0.4375,68,63,1,Q
58549,-2,-8,-8,-3,-11,-14,-11,-62,0.463379,-0.615723,0.673828,0.0,0.0,0.4375,68,63,1,Q
34432,-2,-7,-28,7,14,50,69,11,0.820312,-0.26416,0.531738,2.25,-13.4375,-14.3125,78,34,90,B
34483,-2,-7,-28,7,14,50,69,11,0.820312,-0.26416,0.531738,2.25,-13.4375,-14.3125,78,34,90,B
51045,-2,-7,-13,3,16,13,0,4,0.828613,-0.451172,0.389648,-1.625,-2.3125,0.375,65,33,16,N
51249,-2,-7,-13,3,16,13,0,4,0.828613,-0.451172,0.389648,-1.625,-2.3125,0.375,65,33,16,N
41782,-2,-5,-99,-25,-3,-16,-39,5,0.766113,-0.473633,0.424316,-2.375,-2.6875,-4.875,65,42,143,E
42037,-2,-5,-99,-25,-3,-16,-39,5,0.766113,-0.473633,0.424316,-2.375,-2.6875,-4.875,65,42,143,E
40964,-2,-4,-25,-21,4,3,4,-2,0.694336,-0.584473,0.472168,-2.6875,-4.5,-10.4375,64,47,149,B
41219,-2,-4,-25,-21,4,3,4,-2,0.694336,-0.584473,0.472168,-2.6875,-4.5,-10.4375,64,47,149,B
53788,-2,-4,0,6,-3,-9,0,-2,0.938965,-0.185059,0.154785,8.9375,-0.9375,3.75,63,15,162,X
53890,-2,-4,0,6,-3,-9,0,-2,0.938965,-0.185059,0.154785,8.9375,-0.9375,3.75,63,15,162,X
53747,-2,-3,-16,-16,-5,0,0,2,0.943359,-0.200195,0.164551,5.375,0.5,-0.125,64,16,160,X
53849,-2,-3,-16,-16,-5,0,0,2,0.943359,-0.200195,0.164551,5.375,0.5,-0.125,64,16,160,X
48601,-2,-3,-16,-13,-4,-5,-8,-1,0.953613,-0.17334,0.183105,2.5625,-1.6875,0.625,67,14,50,D
48652,-2,-3,-16,-13,-4,-5,-8,-1,0.953613,-0.17334,0.183105,2.5625,-1.6875,0.625,67,14,50,D
53752,-2,-3,-16,-3,-2,-5,-5,-2,0.944336,-0.230469,0.18457,-2.4375,-2.3125,0.1875,64,15,160,X
53854,-2,-3,-16,-3,-2,-5,-5,-2,0.944336,-0.230469,0.18457,-2.4375,-2.3125,0.1875,64,15,160,X
41770,-2,-3,-5,-4,2,2,-4,-3,0.677246,-0.532227,0.492188,1.25,6.875,-4.75,65,47,144,E
42025,-2,-3,-5,-4,2,2,-4,-3,0.677246,-0.532227,0.492188,1.25,6.875,-4.75,65,47,144,E
53731,-2,-3,-5,-3,-3,-10,-2,-5,0.948242,-0.259766,0.214355,3.375,-2.625,-3.125,63,16,160,X
53833,-2,-3,-5,-3,-3,-10,-2,-5,0.948242,-0.259766,0.214355,3.375,-2.625,-3.125,63,16,160,X
48553,-2,-3,-4,0,-7,-14,8,0,0.958008,-0.16748,0.187988,4.4375,0.3125,-0.0625,66,14,50,D
48604,-2,-3,-4,0,-7,-14,8,0,0.958008,-0.16748,0.187988,4.4375,0.3125,-0.0625,66,14,50,D
48599,-2,-3,-4,0,4,24,40,11,0.941895,-0.180664,0.20166,-5.4375,-0.9375,-0.5625,67,14,50,D
48650,-2,-3,-4,0,4,24,40,11,0.941895,-0.180664,0.20166,-5.4375,-0.9375,-0.5625,67,14,50,D
35452,-2,-3,-2,-1,-12,-7,-18,-14,0.656738,-0.57959,0.515625,4.75,-9.875,-1.25,65,47,125,F
35503,-2,-3,-2,-1,-12,-7,-18,-14,0.656738,-0.57959,0.515625,4.75,-9.875,-1.25,65,47,125,F
53716,-2,-3,-2,5,-10,-1,13,6,0.9375,-0.228516,0.209961,2.4375,-3.8125,-1.5,62,16,161,X
53818,-2,-3,-2,5,-10,-1,13,6,0.9375,-0.228516,0.209961,2.4375,-3.8125,-1.5,62,16,161,X
35997,-2,-3,-1,1,-2,1,0,-8,0.722168,-0.30127,0.614258,-0.0625,-1.25,-0.3125,77,41,116,H
36048,-2,-3,-1,1,-2,1,0,-8,0.722168,-0.30127,0.614258,-0.0625,-1.25,-0.3125,77,41,116,H
41804,-2,-2,-19,-16,-9,6,-8,-11,0.749512,-0.490234,0.448242,-0.375,-0.1875,0.375,65,41,143,E
42059,-2,-2,-19,-16,-9,6,-8,-11,0.749512,-0.490234,0.448242,-0.375,-0.1875,0.375,65,41,143,E
53725,-2,-2,-12,-17,5,18,4,-4,0.943359,-0.234863,0.188965,5.3125,-1.75,-0.0625,63,16,161,X
53827,-2,-2,-12,-17,5,18,4,-4,0.943359,-0.234863,0.188965,5.3125,-1.75,-0.0625,63,16,161,X
48552,-2,-2,-6,-10,-19,-26,-6,-4,0.951172,-0.181152,0.186523,1.375,-3.625,-3.25,66,14,50,D
48603,-2,-2,-6,-10,-19,-26,-6,-4,0.951172,-0.181152,0.186523,1.375,-3.625,-3.25,66,14,50,D
35472,-2,-2,-6,-1,4,-11,-10,-3,0.674805,-0.540527,0.496582,0.375,-2.0625,1.375,65,46,126,F
35523,-2,-2,-6,-1,4,-11,-10,-3,0.674805,-0.540527,0.496582,0.375,-2.0625,1.375,65,46,126,F
35478,-2,-2,-4,2,1,-3,10,-2,0.674805,-0.543457,0.493164,0.4375,-2.1875,0.3125,65,46,126,F
35529,-2,-2,-4,2,1,-3,10,-2,0.674805,-0.543457,0.493164,0.4375,-2.1875,0.3125,65,46,126,F
50643,-2,-2,-2,-3,-5,-3,-5,0,0.845703,-0.433594,0.328125,-1.6875,0.5,-2.9375,62,31,177,L
50694,-2,-2,-2,-3,-5,-3,-5,0,0.845703,-0.433594,0.328125,-1.6875,0.5,-2.9375,62,31,177,L
53749,-2,-2,0,-1,-3,-1,2,-1,0.953613,-0.175781,0.175781,6.0625,-0.1875,1.3125,64,16,160,X
53851,-2,-2,0,-1,-3,-1,2,-1,0.953613,-0.175781,0.175781,6.0625,-0.1875,1.3125,64,16,160,X
48565,-2,-2,0,-1,-3,0,-13,0,0.950684,-0.192871,0.211426,-1.0,-0.625,0.5625,67,14,49,D
48616,-2,-2,0,-1,-3,0,-13,0,0.950684,-0.192871,0.211426,-1.0,-0.625,0.5625,67,14,49,D
53724,-2,-2,1,4,-3,12,2,3,0.955566,-0.215332,0.15332,-1.375,-0.25,0.9375,63,16,161,X
53826,-2,-2,1,4,-3,12,2,3,0.955566,-0.215332,0.15332,-1.375,-0.25,0.9375,63,16,161,X
40980,-2,-1,-4,10,4,20,16,-1,0.726562,-0.514648,0.464844,-3.8125,-0.125,-2.1875,65,43,148,B
41235,-2,-1,-4,10,4,20,16,-1,0.726562,-0.514648,0.464844,-3.8125,-0.125,-2.1875,65,43,148,B
35455,-2,-1,-3,-6,2,-13,-3,4,0.677246,-0.519531,0.477539,1.625,-0.125,-9.6875,66,46,125,F
35506,-2,-1,-3,-6,2,-13,-3,4,0.677246,-0.519531,0.477539,1.625,-0.125,-9.6875,66,46,125,F
4776,-2,-1,-1,3,1,-5,-8,-3,0.829102,-0.407227,0.389648,-1.3125,0.4375,-2.875,67,33,33,S
4878,-2,-1,-1,3,1,-5,-8,-3,0.829102,-0.407227,0.389648,-1.3125,0.4375,-2.875,67,33,33,S
48557,-2,-1,1,6,6,1,8,4,0.944336,-0.191406,0.200684,0.1875,-1.1875,0.5,66,15,50,D
48608,-2,-1,1,6,6,1,8,4,0.944336,-0.191406,0.200684,0.1875,-1.1875,0.5,66,15,50,D
50662,-2,-1,5,0,-4,-13,29,36,0.858887,-0.408203,0.330566,-2.6875,-1.9375,-3.1875,63,30,176,L
50713,-2,-1,5,0,-4,-13,29,36,0.858887,-0.408203,0.330566,-2.6875,-1.9375,-3.1875,63,30,176,L
50430,-2,0,-33,-1,1,-12,-3,-3,0.868164,-0.316406,0.410156,-0.125,-2.25,0.4375,70,28,164,K
50481,-2,0,-33,-1,1,-12,-3,-3,0.868164,-0.316406,0.410156,-0.125,-2.25,0.4375,70,28,164,K
41792,-2,0,-5,39,27,53,-31,-15,0.753906,-0.485352,0.435547,0.75,1.0625,-0.25,65,41,143,E
42047,-2,0,-5,39,27,53,-31,-15,0.753906,-0.485352,0.435547,0.75,1.0625,-0.25,65,41,143,E
53721,-2,0,-4,-3,11,10,-4,2,0.947754,-0.185059,0.179688,9.1875,-1.0625,2.5625,63,16,161,X
53823,-2,0,-4,-3,11,10,-4,2,0.947754,-0.185059,0.179688,9.1875,-1.0625,2.5625,63,16,161,X
53765,-2,0,-4,1,2,-20,-11,-3,0.918945,-0.210449,0.203125,-12.5625,-1.75,-5.0625,63,15,161,X
53867,-2,0,-4,1,2,-20,-11,-3,0.918945,-0.210449,0.203125,-12.5625,-1.75,-5.0625,63,15,161,X
35462,-2,0,-2,-7,-6,12,6,-9,0.702637,-0.540039,0.466797,-1.4375,0.5625,-1.125,65,45,125,F
35513,-2,0,-2,-7,-6,12,6,-9,0.702637,-0.540039,0.466797,-1.4375,0.5625,-1.125,65,45,125,F
53739,-2,0,-1,2,-1,-5,-3,-3,0.945312,-0.23584,0.203125,0.125,-1.5,1.9375,63,16,160,X
53841,-2,0,-1,2,-1,-5,-3,-3,0.945312,-0.23584,0.203125,0.125,-1.5,1.9375,63,16,160,X
53800,-2,0,1,3,8,3,-8,-4,0.953125,-0.214844,0.169922,0.25,-0.6875,1.0625,63,15,162,X
53902,-2,0,1,3,8,3,-8,-4,0.953125,-0.214844,0.169922,0.25,-0.6875,1.0625,63,15,162,X
53791,-2,0,3,2,5,-14,3,-1,0.942383,-0.270508,0.199707,-6.3125,-1.4375,-2.6875,63,15,162,X
53893,-2,0,3,2,5,-14,3,-1,0.942383,-0.270508,0.199707,-6.3125,-1.4375,-2.6875,63,15,162,X
53712,-2,1,-3,-16,1,2,-11,-7,0.941406,-0.188965,0.145508,8.75,-0.8125,6.5625,63,16,160,X
53814,-2,1,-3,-16,1,2,-11,-7,0.941406,-0.188965,0.145508,8.75,-0.8125,6.5625,63,16,160,X
50389,-2,1,-2,-2,-1,-5,-5,-4,0.878418,-0.356934,0.3125,2.125,-1.6875,0.3125,65,27,165,K
50440,-2,1,-2,-2,-1,-5,-5,-4,0.878418,-0.356934,0.3125,2.125,-1.6875,0.3125,65,27,165,K
4788,-2,1,2,0,-3,4,-12,-4,0.828613,-0.406738,0.383789,-0.875,0.625,0.125,67,33,34,S
4890,-2,1,2,0,-3,4,-12,-4,0.828613,-0.406738,0.383789,-0.875,0.625,0.125,67,33,34,S
50393,-2,1,2,5,5,6,1,0,0.86084,-0.359375,0.334961,0.5,-2.3125,-2.9375,65,27,165,K
50444,-2,1,2,5,5,6,1,0,0.86084,-0.359375,0.334961,0.5,-2.3125,-2.9375,65,27,165,K
50658,-2,2,3,4,-6,-13,-25,-44,0.845215,-0.465332,0.347656,-6.1875,0.0625,3.0625,63,31,176,L
50709,-2,2,3,4,-6,-13,-25,-44,0.845215,-0.465332,0.347656,-6.1875,0.0625,3.0625,63,31,176,L
7019,-2,2,10,2,-5,-36,-11,14,0.478516,-0.631348,0.647461,-0.375,0.4375,0.875,68,62,3,Q
58631,-2,2,10,2,-5,-36,-11,14,0.478516,-0.631348,0.647461,-0.375,0.4375,0.875,68,62,3,Q
41002,-2,2,15,8,-2,-23,-23,-7,0.735352,-0.500977,0.456543,0.75,-0.375,1.0,65,43,148,B
41257,-2,2,15,8,-2,-23,-23,-7,0.735352,-0.500977,0.456543,0.75,-0.375,1.0,65,43,148,B
50392,-2,3,0,0,6,1,0,1,0.874512,-0.350098,0.318848,1.1875,-1.0,0.3125,65,27,165,K
50443,-2,3,0,0,6,1,0,1,0.874512,-0.350098,0.318848,1.1875,-1.0,0.3125,65,27,165,K
35999,-2,4,-1,-5,-4,3,22,21,0.725098,-0.296387,0.611816,0.125,-1.375,-0.125,77,41,116,H
36050,-2,4,-1,-5,-4,3,22,21,0.725098,-0.296387,0.611816,0.125,-1.375,-0.125,77,41,116,H
7087,-2,7,-4,1,-4,-11,-16,9,0.474609,-0.615234,0.660156,-0.3125,0.125,0.875,68,62,3,Q
58699,-2,7,-4,1,-4,-11,-16,9,0.474609,-0.615234,0.660156,-0.3125,0.125,0.875,68,62,3,Q
7090,-2,9,-1,1,0,-2,0,4,0.439941,-0.625977,0.684082,0.1875,-1.6875,1.125,68,64,3,Q
58702,-2,9,-1,1,0,-2,0,4,0.439941,-0.625977,0.684082,0.1875,-1.6875,1.125,68,64,3,Q
34464,-2,10,62,18,-4,-15,-20,-15,0.819336,-0.198242,0.508301,-0.0625,-1.5625,0.125,79,32,90,B
34515,-2,10,62,18,-4,-15,-20,-15,0.819336,-0.198242,0.508301,-0.0625,-1.5625,0.125,79,32,90,B
50405,-2,11,-17,19,7,15,6,1,0.89502,-0.312988,0.367676,6.875,-1.875,1.5625,70,27,164,K
50456,-2,11,-17,19,7,15,6,1,0.89502,-0.312988,0.367676,6.875,-1.875,1.5625,70,27,164,K
6987,-2,14,2,-1,1,4,7,0,0.445801,-0.615234,0.681641,-0.0625,0.3125,-0.0625,68,64,2,Q
58599,-2,14,2,-1,1,4,7,0,0.445801,-0.615234,0.681641,-0.0625,0.3125,-0.0625,68,64,2,Q
7121,-1,-31,-15,-15,2,-3,-4,-2,0.462891,-0.634277,0.662109,0.0,0.25,0.8125,68,62,4,Q
58733,-1,-31,-15,-15,2,-3,-4,-2,0.462891,-0.634277,0.662109,0.0,0.25,0.8125,68,62,4,Q
51003,-1,-20,-2,0,-34,-58,-21,-14,0.856934,-0.254395,0.362305,-4.4375,4.75,-2.0,68,32,15,N
51207,-1,-20,-2,0,-34,-58,-21,-14,0.856934,-0.254395,0.362305,-4.4375,4.75,-2.0,68,32,15,N
30172,-1,-15,1,0,-2,-11,-41,17,0.816406,-0.368652,0.427734,-0.125,0.25,0.125,69,34,99,L
30223,-1,-15,1,0,-2,-11,-41,17,0.816406,-0.368652,0.427734,-0.125,0.25,0.125,69,34,99,L
34455,-1,-12,-80,-5,5,18,-46,-11,0.822754,-0.195801,0.512695,0.0625,-2.5625,-1.125,79,32,90,B
34506,-1,-12,-80,-5,5,18,-46,-11,0.822754,-0.195801,0.512695,0.0625,-2.5625,-1.125,79,32,90,B
7086,-1,-10,13,9,0,-3,2,13,0.478516,-0.613281,0.658203,-0.1875,-0.25,0.4375,68,62,3,Q
58698,-1,-10,13,9,0,-3,2,13,0.478516,-0.613281,0.658203,-0.1875,-0.25,0.4375,68,62,3,Q
35957,-1,-8,4,6,12,10,19,-9,0.695312,-0.23291,0.680664,13.9375,-12.1875,14.1875,79,45,110,H
36008,-1,-8,4,6,12,10,19,-9,0.695312,-0.23291,0.680664,13.9375,-12.1875,14.1875,79,45,110,H
7008,-1,-6,24,25,-4,15,0,-2,0.48291,-0.627441,0.655762,-0.25,0.25,-0.4375,67,62,3,Q
58620,-1,-6,24,25,-4,15,0,-2,0.48291,-0.627441,0.655762,-0.25,0.25,-0.4375,67,62,3,Q
53785,-1,-5,2,7,2,-19,-1,-6,0.952637,-0.262207,0.185547,0.9375,-0.5625,-0.625,63,15,162,X
53887,-1,-5,2,7,2,-19,-1,-6,0.952637,-0.262207,0.185547,0.9375,-0.5625,-0.625,63,15,162,X
53705,-1,-4,-16,-31,-9,-22,-3,26,0.921387,-0.242188,0.205566,-18.8125,-3.5,-11.25,63,17,160,X
53807,-1,-4,-16,-31,-9,-22,-3,26,0.921387,-0.242188,0.205566,-18.8125,-3.5,-11.25,63,17,160,X
7142,-1,-4,-5,1,2,0,-5,-4,0.435059,-0.626465,0.697754,-0.4375,-1.0,0.25,68,65,3,Q
58754,-1,-4,-5,1,2,0,-5,-4,0.435059,-0.626465,0.697754,-0.4375,-1.0,0.25,68,65,3,Q
53764,-1,-4,-4,-2,9,3,-10,-5,0.942383,-0.225098,0.175293,15.0,-3.25,3.5,63,15,161,X
53866,-1,-4,-4,-2,9,3,-10,-5,0.942383,-0.225098,0.175293,15.0,-3.25,3.5,63,15,161,X
48580,-1,-3,-20,-21,-8,14,7,-1,0.947266,-0.188965,0.191895,-0.375,-1.625,-1.125,67,14,49,D
48631,-1,-3,-20,-21,-8,14,7,-1,0.947266,-0.188965,0.191895,-0.375,-1.625,-1.125,67,14,49,D
48571,-1,-3,-18,-9,-4,2,-1,-3,0.94873,-0.172852,0.181641,2.3125,-1.3125,1.25,67,14,49,D
48622,-1,-3,-18,-9,-4,2,-1,-3,0.94873,-0.172852,0.181641,2.3125,-1.3125,1.25,67,14,49,D
7015,-1,-3,-4,-11,0,-4,7,4,0.475098,-0.623535,0.643555,-0.3125,0.3125,-0.125,68,62,3,Q
58627,-1,-3,-4,-11,0,-4,7,4,0.475098,-0.623535,0.643555,-0.3125,0.3125,-0.125,68,62,3,Q
48586,-1,-2,-18,-3,-4,-51,-12,-1,0.95166,-0.181641,0.189941,-0.75,-1.0,-1.375,67,14,49,D
48637,-1,-2,-18,-3,-4,-51,-12,-1,0.95166,-0.181641,0.189941,-0.75,-1.0,-1.375,67,14,49,D
48585,-1,-2,-9,-1,2,15,-16,-6,0.950195,-0.158691,0.185059,2.8125,-1.625,0.5625,67,14,49,D
48636,-1,-2,-9,-1,2,15,-16,-6,0.950195,-0.158691,0.185059,2.8125,-1.625,0.5625,67,14,49,D
34467,-1,-2,-8,7,2,0,-1,-1,0.814453,-0.205566,0.515625,0.25,-2.0,0.75,79,32,90,B
34518,-1,-2,-8,7,2,0,-1,-1,0.814453,-0.205566,0.515625,0.25,-2.0,0.75,79,32,90,B
51002,-1,-2,-3,-3,-4,-1,0,1,0.819824,-0.416504,0.402344,3.875,-5.125,-3.3125,67,33,15,N
51206,-1,-2,-3,-3,-4,-1,0,1,0.819824,-0.416504,0.402344,3.875,-5.125,-3.3125,67,33,15,N
38901,-1,-2,-1,-8,-5,11,23,4,0.713867,-0.496582,0.503418,1.1875,-2.75,1.5,67,43,110,T
38902,-1,-2,-1,-8,-5,11,23,4,0.713867,-0.496582,0.503418,1.1875,-2.75,1.5,67,43,110,T
38903,-1,-2,-1,-8,-5,11,23,4,0.713867,-0.496582,0.503418,1.1875,-2.75,1.5,67,43,110,T
38904,-1,-2,-1,-8,-5,11,23,4,0.713867,-0.496582,0.503418,1.1875,-2.75,1.5,67,43,110,T
38905,-1,-2,-1,-8,-5,11,23,4,0.713867,-0.496582,0.503418,1.1875,-2.75,1.5,67,43,110,T
